Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2023-07-10 10:51:28,205.186.35.125,154.148.191.69,45088,47226,Udp,480,Data,Ftp,A nam optio. Ratione minima non unde suscipit suscipit. Enim saepe nemo hic.,Ioc Detected,69.82,Alert Triggered,Ddos,Known Pattern A,Ignored,Medium,Jhanvi Rao,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; hi-IN) AppleWebKit/534.17.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.17.3",Segment B,"Jabalpur, Bihar",111.247.231.143,Log Data,Alert Data,Firewall
2022-03-09 14:43:51,54.204.183.33,26.62.145.184,41513,41634,Udp,1024,Control,Ftp,Odio fuga fugiat vitae adipisci. Placeat unde molestias facilis odio. Minus consectetur voluptatum facilis in dicta necessitatibus.,,13.35,,Intrusion,Known Pattern A,Blocked,Medium,Jiya Atwal,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/61.0.826.0 Safari/534.2",Segment A,"Jalna, West Bengal",,,,Firewall
2023-08-10 19:58:56,111.155.191.227,78.183.151.192,51836,58520,Tcp,628,Control,Dns,Rerum voluptatum eum optio. Rem architecto enim voluptatum. Iste laboriosam non sapiente optio. Sequi incidunt dignissimos.,Ioc Detected,10.77,Alert Triggered,Ddos,Known Pattern A,Logged,Medium,Jayant Tata,Mozilla/5.0 (Windows NT 10.0; cmn-TW; rv:1.9.1.20) Gecko/4127-08-08 20:47:59 Firefox/7.0,Segment B,"Davanagere, Sikkim",215.154.11.43,,,Server
2021-04-07 22:27:00,219.29.83.97,52.106.117.126,64911,33855,Udp,1409,Data,Ftp,Voluptate cumque debitis porro modi. Quidem soluta ipsa eveniet vitae. Deleniti atque aspernatur labore. Officiis corporis labore.,Ioc Detected,81.3,,Malware,Known Pattern B,Logged,Low,Hrishita Sehgal,Opera/8.22.(Windows NT 6.2; eo-US) Presto/2.9.166 Version/11.00,Segment A,"Mehsana, Mizoram",74.171.83.23,,Alert Data,Server
2022-01-25 22:48:49,120.179.201.141,23.132.90.79,4036,43023,Tcp,633,Control,Dns,At magni quod magnam quae. Nam officiis explicabo rerum fugit repudiandae. Odio enim ea doloribus ut qui. Et facere illo velit quam debitis provident.,,73.7,,Malware,Known Pattern B,Ignored,Medium,Nirvaan Sachdev,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.39.3 (KHTML, like Gecko) Version/5.0 Safari/533.39.3",Segment C,"Giridih, Himachal Pradesh",,Log Data,Alert Data,Firewall
2023-04-08 14:14:56,67.222.118.134,107.102.87.128,24333,56427,Tcp,526,Control,Ftp,Sunt corrupti molestias earum eius illum fugiat. Illo amet cupiditate ullam. Repellendus possimus vel commodi dolor. Pariatur possimus nihil omnis officia ex.,Ioc Detected,18.19,,Intrusion,Known Pattern B,Ignored,Medium,Miraya Mandal,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/19.0.817.0 Safari/531.2",Segment A,"Dewas, Goa",171.111.248.116,Log Data,Alert Data,Server
2020-11-02 09:11:52,80.37.58.30,33.80.90.22,32633,16120,Tcp,827,Data,Dns,Nisi repellat provident expedita repudiandae. Deleniti quibusdam quidem saepe. Non ullam blanditiis a corporis dolores.,,9.98,,Ddos,Known Pattern B,Logged,Low,Aniruddh Ahuja,Opera/8.45.(Windows NT 6.1; bg-BG) Presto/2.9.162 Version/11.00,Segment C,"Raiganj, Assam",,Log Data,,Firewall
2020-12-30 00:47:41,207.113.170.62,54.247.118.73,23585,58876,Icmp,433,Data,Ftp,Magni vitae repellendus quisquam reprehenderit amet dolores doloremque. Dolorum quidem corporis optio magni accusantium. Hic doloremque in quos. Ipsa repudiandae atque.,,91.21,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Kabir Hegde,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),Segment A,"Panvel, Manipur",222.245.155.149,Log Data,Alert Data,Server
2022-02-04 23:22:31,98.87.246.3,191.139.141.11,63040,60717,Tcp,1047,Control,Http,Ipsa nisi molestiae magnam dignissimos numquam ipsum. Voluptatibus officia minus delectus nam minus nesciunt. Ipsa adipisci doloribus beatae quaerat. Quae eos dolorum porro autem tenetur.,Ioc Detected,52.67,Alert Triggered,Malware,Known Pattern A,Logged,High,Gokul Hans,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0),Segment A,"Aligarh, Arunachal Pradesh",185.103.63.36,,,Firewall
2023-07-10 17:48:13,69.106.42.167,107.117.6.199,20523,26548,Icmp,1119,Control,Http,Hic voluptas quos in. Dignissimos ad voluptatibus quasi ex dolore accusantium. Tempora quibusdam vitae facere quis aperiam.,,45.59,,Ddos,Known Pattern A,Logged,Low,Indrajit Raman,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.35.7 (KHTML, like Gecko) Version/4.1 Safari/532.35.7",Segment B,"Tenali, Punjab",207.228.117.23,Log Data,,Firewall
2021-05-25 03:50:20,203.211.219.128,164.100.88.25,28411,10355,Icmp,543,Data,Http,Qui voluptatibus delectus possimus eligendi. Repellat enim repellendus praesentium quod deleniti.,Ioc Detected,22.84,,Intrusion,Known Pattern A,Ignored,High,Dishani Butala,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3 rv:2.0; byn-ER) AppleWebKit/531.29.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.29.6",Segment C,"Bellary, Bihar",,,Alert Data,Server
2022-03-31 04:15:49,173.134.74.151,112.136.151.186,28692,38661,Icmp,211,Control,Ftp,Minus ea quam fugiat provident deserunt. Ex cum quasi molestias cumque occaecati. Fugiat aut ex rerum nulla facere quia architecto. Praesentium modi quos dolorum quibusdam.,Ioc Detected,1.16,,Intrusion,Known Pattern B,Ignored,Medium,Aniruddh Cherian,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.1),Segment C,"Bulandshahr, West Bengal",156.42.58.193,Log Data,Alert Data,Firewall
2020-04-25 06:26:10,160.84.35.170,211.172.75.72,38062,61995,Udp,98,Data,Ftp,Rerum odit error officiis. Tempora pariatur aliquam doloribus quod illo.,,23.37,,Ddos,Known Pattern A,Logged,High,Yuvraj Ravel,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/41.0.815.0 Mobile/78U918 Safari/536.2",Segment A,"Nangloi Jat, Bihar",,Log Data,,Firewall
2022-08-30 09:13:59,219.252.18.219,40.205.5.204,56706,36293,Icmp,947,Control,Dns,Rem incidunt asperiores minima. Dolorem voluptate delectus quo doloremque.,Ioc Detected,48.47,Alert Triggered,Ddos,Known Pattern A,Logged,Medium,Taimur Shukla,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),Segment A,"Madurai, Maharashtra",,Log Data,,Server
2020-11-02 17:51:34,71.73.61.133,136.26.155.101,62594,33394,Tcp,1125,Control,Ftp,Quidem cupiditate cupiditate dolores ex laudantium. Tempore nobis quas quam fugiat illo. Culpa nostrum quia impedit culpa perspiciatis a.,Ioc Detected,46.28,Alert Triggered,Ddos,Known Pattern A,Ignored,Medium,Jayesh Golla,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/33.0.864.0 Mobile/84Y305 Safari/535.0",Segment A,"Kolhapur, Chhattisgarh",,Log Data,,Firewall
2022-10-01 00:23:32,175.136.242.52,87.202.47.119,30729,3612,Tcp,1324,Data,Ftp,Numquam inventore dolor aut delectus totam sapiente. Soluta minima alias tempora officiis praesentium. Aut corporis nostrum rem atque.,Ioc Detected,18.81,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Lakshay Barman,Opera/9.82.(Windows NT 10.0; nl-NL) Presto/2.9.162 Version/10.00,Segment B,"Aurangabad, Bihar",,,,Firewall
2022-02-17 16:31:40,118.130.46.173,6.218.104.159,2069,61673,Icmp,1069,Control,Http,At magnam placeat quod quae debitis. Nam tempore unde dolore dicta pariatur veniam. A et quod iusto dolor ducimus eaque.,Ioc Detected,26.1,,Intrusion,Known Pattern A,Logged,High,Samarth Balasubramanian,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),Segment A,"Bangalore, Manipur",154.181.189.20,,,Server
2023-01-28 12:49:25,117.67.200.153,31.168.81.248,38259,58319,Udp,888,Control,Ftp,Quia ab soluta soluta nisi. Eius accusantium quidem commodi est aut. At dolorem consequatur eaque maiores. Eius officia molestias. Repudiandae nihil dignissimos doloremque.,,82.03,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Bhavin Krishna,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),Segment A,"Khora , Karnataka",,,Alert Data,Firewall
2020-11-29 01:46:58,119.183.249.122,63.12.41.198,63629,56141,Tcp,1369,Control,Ftp,Ad provident provident earum. Libero sed magnam sint reiciendis quia. Vero reiciendis at in.,,86.21,,Ddos,Known Pattern B,Ignored,High,Adah Wali,Opera/8.91.(X11; Linux x86_64; it-CH) Presto/2.9.187 Version/12.00,Segment B,"Raiganj, Tripura",,Log Data,Alert Data,Firewall
2020-09-25 18:40:42,111.61.180.36,84.34.76.214,19557,58117,Icmp,1404,Control,Http,Dolores iure ducimus aliquam veritatis unde. Veniam quibusdam reiciendis ipsam quo sit neque. Iusto aut optio ratione. Necessitatibus quis eveniet doloremque dolorem itaque unde.,Ioc Detected,72.79,,Ddos,Known Pattern B,Logged,Low,Yuvaan Dhar,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),Segment C,"Ghaziabad, Bihar",155.159.145.12,Log Data,,Firewall
2021-01-19 21:54:05,8.135.19.226,66.164.41.237,22513,21915,Icmp,694,Control,Dns,Ratione debitis molestiae placeat aliquid. Reiciendis dolores suscipit ducimus excepturi. Adipisci occaecati consequatur maxime.,,30.93,,Ddos,Known Pattern A,Blocked,High,Mehul Shenoy,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.2.3 (KHTML, like Gecko) Version/5.0 Safari/531.2.3",Segment C,"Avadi, Tamil Nadu",,,,Firewall
2022-03-23 21:10:50,82.145.26.1,59.5.133.17,16590,30210,Tcp,1232,Data,Dns,Eius quasi molestiae quo architecto. Sapiente ea deleniti inventore rerum.,Ioc Detected,55.08,,Intrusion,Known Pattern B,Ignored,High,Nayantara Rao,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6; rv:1.9.4.20) Gecko/4560-06-17 06:40:11 Firefox/13.0,Segment C,"Ajmer, Gujarat",,Log Data,,Server
2022-07-29 05:42:12,32.223.135.21,139.164.32.253,60512,21062,Udp,139,Control,Http,Pariatur aut dignissimos vitae quae neque. Iusto fugiat blanditiis dolore adipisci dolor nihil. Placeat atque vitae sit totam ipsam temporibus. Maxime amet tenetur sint consectetur.,Ioc Detected,1.8,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Divit Dutt,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.1),Segment A,"Jorhat, Rajasthan",211.77.109.161,Log Data,,Firewall
2020-11-08 13:50:06,117.165.19.211,205.106.134.199,42357,34564,Tcp,180,Data,Dns,Maiores sed architecto vitae esse reprehenderit praesentium. Voluptatum sed numquam praesentium cumque. Fugit illum neque tempore labore illum perferendis quisquam.,Ioc Detected,75.38,Alert Triggered,Malware,Known Pattern A,Blocked,High,Jayant Dhillon,Opera/8.27.(X11; Linux i686; quz-PE) Presto/2.9.170 Version/10.00,Segment A,"Sirsa, Uttarakhand",,,,Firewall
2021-05-16 10:08:07,77.247.177.201,19.153.36.52,12352,56603,Udp,83,Control,Ftp,Autem reprehenderit molestias odit quis deleniti sed ab. Molestias quis aliquam.,Ioc Detected,76.05,,Malware,Known Pattern A,Ignored,Medium,Sahil Balay,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8896-03-06 06:14:11 Firefox/3.6.3,Segment B,"Purnia, Manipur",,Log Data,Alert Data,Firewall
2020-09-14 06:17:54,215.111.80.229,180.31.81.181,46092,44972,Icmp,66,Control,Dns,Repudiandae aliquid eum explicabo dolore. Delectus vero quaerat quasi.,Ioc Detected,40.22,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Parinaaz Verma,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),Segment C,"Pondicherry, Meghalaya",167.61.109.243,Log Data,Alert Data,Server
2022-12-07 03:49:28,102.14.227.198,91.155.1.223,30190,38977,Icmp,245,Control,Http,Porro velit quam. Possimus totam nemo provident sunt distinctio. Architecto perferendis facere blanditiis.,,30.02,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Anahita Rao,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),Segment A,"Anantapur, Punjab",166.205.77.62,Log Data,,Firewall
2021-11-10 02:54:27,177.71.166.159,14.239.224.150,33989,62816,Icmp,519,Control,Dns,Quaerat consequuntur occaecati eius neque magni. Nulla rem ullam occaecati illo. Laborum possimus cupiditate eos molestiae placeat. Sit ipsum ullam nobis explicabo.,Ioc Detected,0.47,Alert Triggered,Malware,Known Pattern B,Logged,High,Zeeshan Kuruvilla,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.14.2 (KHTML, like Gecko) Version/5.0.4 Safari/534.14.2",Segment C,"Ajmer, Himachal Pradesh",54.250.98.29,Log Data,Alert Data,Server
2022-09-07 11:55:48,157.103.143.177,67.210.244.52,2438,24476,Icmp,210,Control,Ftp,Est asperiores placeat aperiam eaque praesentium molestias. Perferendis exercitationem dolore ducimus.,,61.34,,Ddos,Known Pattern B,Blocked,High,Trisha Kala,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),Segment A,"Malegaon, Uttar Pradesh",122.218.245.98,Log Data,Alert Data,Firewall
2020-12-18 07:45:18,204.152.74.30,108.200.199.62,47302,29115,Icmp,362,Data,Dns,Occaecati veniam quisquam libero temporibus consequatur tempora ducimus. Incidunt autem ducimus architecto vitae veniam. Totam error qui ratione.,Ioc Detected,91.93,,Intrusion,Known Pattern A,Ignored,Low,Kismat Maharaj,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.0),Segment B,"Uluberia, Karnataka",,,Alert Data,Server
2020-10-12 04:38:35,13.159.74.55,217.141.29.135,48627,21378,Udp,906,Data,Ftp,Officia voluptates omnis voluptates. Itaque perferendis laudantium quis. Officia nihil commodi veniam. Provident facere explicabo quae perferendis. Facere aut alias possimus.,Ioc Detected,43.37,,Intrusion,Known Pattern A,Ignored,High,Reyansh Acharya,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/14.3o3568.0 Mobile/69C890 Safari/535.2",Segment B,"Parbhani, Kerala",,Log Data,Alert Data,Server
2021-08-03 09:58:41,23.205.126.129,80.122.69.44,20123,61270,Udp,895,Data,Http,In modi quasi alias beatae. Dolores reprehenderit nesciunt sed inventore pariatur. Ut earum ex velit. Earum iusto ad aliquid possimus saepe odio.,Ioc Detected,23.97,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Divij Jayaraman,Mozilla/5.0 (Windows 98; nn-NO; rv:1.9.1.20) Gecko/9374-01-05 17:54:59 Firefox/11.0,Segment A,"Karawal Nagar, Punjab",,Log Data,Alert Data,Server
2022-12-30 05:58:20,16.242.133.245,54.90.95.82,18076,2029,Tcp,745,Data,Dns,Enim illo delectus fugit quas inventore. Sint sequi eius itaque facilis ab consequatur. Recusandae temporibus necessitatibus.,,85.66,Alert Triggered,Malware,Known Pattern A,Blocked,High,Bhamini Banik,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.15.7 (KHTML, like Gecko) Version/4.1 Safari/531.15.7",Segment C,"Salem, Tripura",,,Alert Data,Firewall
2020-11-22 18:58:18,218.251.12.23,79.251.85.109,51814,36385,Icmp,1453,Control,Dns,Maxime pariatur blanditiis quos itaque unde. A ab odio dignissimos. Dolor iusto rem perferendis deleniti optio. Quis dignissimos et ea.,,61.01,,Ddos,Known Pattern B,Blocked,Medium,Diya Bobal,Mozilla/5.0 (Android 3.1; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,Segment A,"Danapur, Odisha",143.203.153.28,,,Firewall
2021-11-27 01:21:24,56.123.222.166,220.240.68.109,3660,39885,Udp,1282,Control,Dns,Nisi deserunt ducimus maiores deleniti animi distinctio hic. Fugit dolore vitae mollitia sit esse. Explicabo tempore quidem excepturi illo fuga. Sit quaerat ducimus sapiente laboriosam nemo.,,57.24,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Myra Saraf,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/18.0.813.0 Safari/531.0",Segment C,"Howrah, Telangana",212.106.38.86,Log Data,,Firewall
2023-05-17 17:17:11,83.149.210.99,27.137.84.220,46001,58505,Tcp,149,Control,Dns,Ullam cumque corporis unde excepturi velit. Est adipisci possimus reprehenderit.,,71.27,Alert Triggered,Malware,Known Pattern B,Ignored,High,Vardaniya Chahal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/55.0.898.0 Safari/535.2",Segment C,"Nadiad, Meghalaya",152.175.247.92,,Alert Data,Server
2020-12-02 09:48:50,181.46.83.89,190.189.5.135,19490,57271,Tcp,556,Data,Dns,Voluptatem ea laborum ducimus mollitia neque debitis. Dolorum illo modi quo tempora. Eveniet doloribus qui nostrum. Pariatur sequi laboriosam. Nobis numquam nam atque impedit beatae repellendus.,Ioc Detected,53.92,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Lakshit Sheth,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/45.0.809.0 Mobile/44H385 Safari/536.2",Segment C,"Amroha, Chhattisgarh",,Log Data,Alert Data,Firewall
2020-03-16 22:31:38,37.239.39.127,71.176.103.158,4349,53157,Udp,1423,Control,Http,Quidem dolores voluptatibus laborum ducimus ducimus alias. Ex necessitatibus aut eos commodi dolor. Cum qui corrupti ea ratione veritatis. Temporibus quibusdam exercitationem doloribus.,,1.37,,Ddos,Known Pattern B,Logged,Medium,Ivana Bhavsar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_5 rv:6.0; rw-RW) AppleWebKit/535.33.6 (KHTML, like Gecko) Version/5.0 Safari/535.33.6",Segment C,"Motihari, Arunachal Pradesh",,,Alert Data,Firewall
2022-01-28 06:13:28,74.200.190.204,145.105.216.98,47355,47284,Tcp,288,Data,Http,Occaecati tempora eligendi numquam eius voluptate impedit. Veniam minima reprehenderit.,,84.24,Alert Triggered,Ddos,Known Pattern A,Blocked,High,Reyansh Jain,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.1),Segment C,"Davanagere, Telangana",116.124.1.23,,Alert Data,Server
2020-06-11 17:40:17,162.221.67.82,92.139.179.74,47929,35258,Icmp,197,Data,Ftp,Dicta quae voluptate error corporis nostrum. Nisi quos iste quam. Consequuntur facere amet commodi.,,25.18,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Kiaan Ravi,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/17.2u3719.0 Mobile/19Q326 Safari/531.0",Segment A,"Arrah, Rajasthan",,,Alert Data,Server
2021-09-30 00:06:49,219.77.175.38,211.114.35.172,47000,63345,Icmp,769,Data,Ftp,Accusamus vel similique quisquam quae aliquam fugit. Mollitia natus vero dolor aliquam. Neque ducimus optio explicabo consequuntur minima.,Ioc Detected,80.55,,Ddos,Known Pattern B,Ignored,Medium,Neelofar Suresh,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:2.0; uk-UA) AppleWebKit/535.29.4 (KHTML, like Gecko) Version/5.0.2 Safari/535.29.4",Segment C,"Gopalpur, Rajasthan",20.7.75.244,Log Data,Alert Data,Firewall
2021-08-31 21:09:25,173.222.2.61,197.189.140.69,51900,63999,Icmp,255,Control,Http,Nemo cupiditate cumque ab ratione. Sequi porro voluptatum. Molestiae dolore consectetur tempora. Delectus ullam nostrum cumque deleniti. Animi minima earum minus odit quis.,Ioc Detected,20.79,,Ddos,Known Pattern A,Ignored,High,Umang Chaudhuri,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4; rv:1.9.2.20) Gecko/8677-01-08 07:35:11 Firefox/3.6.11,Segment B,"Hospet, Karnataka",123.132.44.190,Log Data,,Firewall
2020-07-13 08:28:26,201.19.142.67,136.85.181.161,6541,43688,Icmp,877,Control,Http,Est eaque temporibus dignissimos exercitationem veritatis. Ducimus tempore at expedita. Assumenda sed deleniti possimus.,,65.08,Alert Triggered,Ddos,Known Pattern A,Ignored,Medium,Aradhya Chaudhry,Opera/8.46.(Windows NT 6.1; wal-ET) Presto/2.9.178 Version/10.00,Segment A,"Navi Mumbai, West Bengal",80.38.121.232,Log Data,,Firewall
2022-09-26 17:05:26,14.239.221.15,160.158.245.62,33984,12019,Icmp,416,Control,Ftp,Aperiam quod sed iure nulla ratione. Suscipit culpa ex quia maxime soluta molestiae placeat. Aliquam illum sequi ex eligendi.,Ioc Detected,2.71,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Eva Kamdar,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),Segment C,"Dehri, Chhattisgarh",,,Alert Data,Server
2021-10-26 07:40:01,120.214.108.103,77.23.175.175,35030,17582,Tcp,1385,Data,Ftp,Necessitatibus sunt labore asperiores perferendis. Incidunt est ipsa placeat. Occaecati doloremque perspiciatis natus quibusdam id sequi. Fugiat animi ipsum nulla.,,13.59,,Intrusion,Known Pattern B,Ignored,Medium,Saanvi Sheth,Opera/9.72.(X11; Linux x86_64; ayc-PE) Presto/2.9.167 Version/12.00,Segment C,"Kochi, Jharkhand",,,,Firewall
2021-12-29 21:07:54,150.182.166.25,218.23.134.224,49544,45488,Tcp,1251,Data,Dns,Possimus aspernatur ullam quas. Ad aperiam nemo voluptates sunt in.,Ioc Detected,80.1,,Ddos,Known Pattern B,Blocked,High,Tiya Jain,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/31.0.809.0 Safari/533.0",Segment C,"Machilipatnam, Uttar Pradesh",,Log Data,Alert Data,Firewall
2022-04-09 00:34:20,123.122.130.217,131.46.186.127,38123,4090,Udp,769,Control,Http,Doloribus quisquam sit. Ut soluta officia quaerat hic. Molestiae quae cumque nobis consequatur.,Ioc Detected,80.93,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Samaira Chandra,Opera/9.23.(X11; Linux i686; ug-CN) Presto/2.9.166 Version/12.00,Segment B,"Gandhinagar, Uttar Pradesh",,Log Data,,Firewall
2022-06-10 15:32:54,121.176.212.119,185.33.176.152,61891,30804,Icmp,1039,Data,Http,Nam quasi atque quidem nesciunt ex voluptatem. Possimus quam qui magnam non natus. Placeat voluptates quas quasi. Veniam inventore eum labore.,,4.04,Alert Triggered,Malware,Known Pattern B,Logged,High,Hansh Goyal,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.47.3 (KHTML, like Gecko) Version/5.0.5 Safari/533.47.3",Segment C,"Gudivada, Telangana",,,,Firewall
2020-03-20 23:55:05,161.204.120.116,175.3.253.40,43029,58434,Icmp,636,Data,Ftp,Perferendis quia at iusto. Modi nam laborum omnis enim quae nam. Iure molestiae eius. Excepturi numquam molestiae temporibus magni pariatur non.,,17.03,,Ddos,Known Pattern A,Blocked,High,Gatik Butala,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; unm-US) AppleWebKit/533.24.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.24.1",Segment A,"Siliguri, Uttar Pradesh",19.93.108.188,Log Data,Alert Data,Server
