timestamp,source_ip_address,destination_ip_address,source_port,destination_port,protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_type,attack_signature,action_taken,severity_level,user_information,device_information,network_segment,geo_location_data,proxy_information,firewall_logs,ids_ips_alerts,log_source
2022-03-27 13:26:11,42.128.143.49,80.136.212.137,48227,4601,ICMP,223,Control,HTTP,No IoC Detected,27.01,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Adah Khurana,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/15.7z2765.0 Mobile/67K738 Safari/532.2",Segment A,"Deoghar, Manipur",186.161.97.37,No Log Data,No Alert Data,Firewall
2021-03-25 22:49:52,120.148.36.7,43.134.35.100,16130,31778,TCP,474,Control,DNS,No IoC Detected,3.67,No Alert Triggered,Malware,Known Pattern B,Logged,High,Prisha Sidhu,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/11.3x0014.0 Mobile/55E894 Safari/533.2",Segment B,"Secunderabad, West Bengal",?,Log Data,Alert Data,Server
2022-02-23 04:48:40,201.67.205.112,34.226.91.132,36840,33350,UDP,1178,Control,HTTP,IoC Detected,95.02,No Alert Triggered,Malware,Known Pattern A,Logged,Medium,Shlok Brahmbhatt,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2 rv:4.0; xh-ZA) AppleWebKit/534.43.6 (KHTML, like Gecko) Version/4.0 Safari/534.43.6",Segment C,"Ambattur, Jharkhand",36.113.10.151,Log Data,Alert Data,Firewall
2021-01-20 22:52:20,101.11.216.239,15.219.59.77,43359,52854,TCP,844,Control,DNS,No IoC Detected,48.88,No Alert Triggered,Malware,Known Pattern A,Logged,High,Advik Hayre,Opera/8.16.(X11; Linux i686; kn-IN) Presto/2.9.185 Version/12.00,Segment B,"Bilaspur, Telangana",113.1.43.124,Log Data,No Alert Data,Firewall
2020-03-16 20:01:45,41.180.26.184,186.54.32.7,53815,7681,TCP,1216,Control,FTP,No IoC Detected,80.08,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Elakshi Ramachandran,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_9; rv:1.9.4.20) Gecko/7615-03-13 22:37:14 Firefox/3.6.12,Segment B,"Karaikudi, Nagaland",195.241.55.56,No Log Data,Alert Data,Firewall
2021-03-09 02:15:41,62.101.196.140,101.224.23.57,14234,8267,UDP,895,Data,HTTP,IoC Detected,93.67,Alert Triggered,DDoS,Known Pattern A,Logged,High,Indrajit Kunda,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0),Segment C,"Kirari Suleman Nagar, Himachal Pradesh",?,No Log Data,No Alert Data,Server
2023-04-08 09:13:26,51.114.102.213,68.171.121.246,55943,12144,TCP,1072,Data,DNS,IoC Detected,47.26,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Damini Kulkarni,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; brx-IN) AppleWebKit/533.17.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.17.5",Segment B,"Uluberia, Telangana",177.121.18.58,Log Data,No Alert Data,Server
2022-06-28 16:27:35,19.175.59.114,206.13.203.230,5736,62044,UDP,382,Data,DNS,No IoC Detected,27.64,Alert Triggered,DDoS,Known Pattern B,Logged,High,Ivana Tella,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/45.0.878.0 Safari/532.1",Segment A,"Guna, Meghalaya",220.229.222.156,No Log Data,Alert Data,Firewall
2021-10-11 18:52:45,156.248.18.50,171.253.34.94,45200,45175,UDP,975,Control,HTTP,IoC Detected,3.53,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Mishti Basak,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),Segment B,"Katni, Chhattisgarh",138.187.58.192,No Log Data,Alert Data,Firewall
2022-07-14 13:19:05,12.159.96.48,115.2.34.77,28893,28253,ICMP,887,Data,DNS,IoC Detected,95.64,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Anaya Bhakta,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/40.0.872.0 Safari/533.1",Segment B,"Dhule, Nagaland",?,Log Data,No Alert Data,Server
2022-07-20 13:30:53,89.60.151.157,88.161.106.46,62055,24600,ICMP,1464,Data,HTTP,IoC Detected,84.21,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Urvi Chaudhry,Opera/8.28.(X11; Linux x86_64; gl-ES) Presto/2.9.166 Version/10.00,Segment B,"Ramagundam, Maharashtra",?,Log Data,Alert Data,Firewall
2022-04-05 06:45:27,110.213.231.210,15.224.160.87,28196,59082,ICMP,825,Data,FTP,No IoC Detected,0.7,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Saanvi Gopal,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6 rv:2.0; yo-NG) AppleWebKit/531.3.2 (KHTML, like Gecko) Version/4.1 Safari/531.3.2",Segment B,"Kochi, Arunachal Pradesh",201.32.214.149,No Log Data,Alert Data,Server
2022-02-22 12:24:02,190.44.20.206,220.142.208.190,55159,46103,ICMP,1059,Control,FTP,No IoC Detected,54.09,No Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Pari Bassi,Mozilla/5.0 (Windows 98; eu-FR; rv:1.9.0.20) Gecko/9169-12-05 12:35:21 Firefox/12.0,Segment B,"Sikar, Andhra Pradesh",122.0.130.117,Log Data,Alert Data,Firewall
2020-07-19 00:26:08,55.243.178.9,47.10.143.246,33688,38992,UDP,1381,Data,DNS,IoC Detected,46.64,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Romil Dyal,Opera/8.57.(Windows 98; sl-SI) Presto/2.9.176 Version/10.00,Segment C,"Surat, Haryana",2.141.143.160,Log Data,Alert Data,Firewall
2020-02-05 07:27:58,7.183.245.177,6.182.155.174,14811,39960,UDP,501,Control,FTP,No IoC Detected,27.61,No Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Romil Bakshi,Opera/8.25.(X11; Linux i686; ln-CD) Presto/2.9.170 Version/11.00,Segment B,"Khammam, Tamil Nadu",?,No Log Data,No Alert Data,Firewall
2022-12-03 17:49:00,15.174.163.84,30.134.5.76,22013,27013,TCP,1093,Control,HTTP,No IoC Detected,63.32,No Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Heer Shankar,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),Segment B,"Surendranagar Dudhrej, Bihar",7.194.74.53,Log Data,No Alert Data,Server
2022-11-23 10:19:27,92.214.195.61,22.170.144.203,36951,15925,ICMP,840,Control,FTP,No IoC Detected,40.51,Alert Triggered,Malware,Known Pattern A,Logged,High,Nirvi Brar,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.1),Segment C,"Gwalior, Telangana",?,No Log Data,Alert Data,Server
2022-05-24 17:00:46,63.40.77.180,87.194.135.165,21451,11457,ICMP,1432,Data,FTP,IoC Detected,67.94,No Alert Triggered,Malware,Known Pattern A,Blocked,High,Mannat Varghese,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/28.0.813.0 Safari/534.1",Segment B,"Raipur, Telangana",?,Log Data,Alert Data,Server
2022-10-19 19:57:05,46.3.56.243,66.64.142.71,32483,26073,UDP,903,Data,FTP,No IoC Detected,65.87,No Alert Triggered,Malware,Known Pattern A,Blocked,High,Pranay Koshy,Opera/8.94.(Windows NT 10.0; hne-IN) Presto/2.9.165 Version/12.00,Segment C,"Patna, Odisha",?,Log Data,No Alert Data,Server
2020-03-30 19:15:17,76.9.50.36,29.223.9.115,35546,39429,TCP,424,Control,FTP,IoC Detected,72.95,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Taimur Bhattacharyya,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/11.3x1087.0 Mobile/12Q308 Safari/536.0",Segment C,"Machilipatnam, Karnataka",?,No Log Data,No Alert Data,Server
2022-02-11 16:59:17,64.76.210.230,137.128.215.23,7330,42190,UDP,1117,Control,FTP,IoC Detected,55.98,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Shaan Jani,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),Segment B,"Satna, Odisha",175.111.106.230,No Log Data,Alert Data,Server
2021-12-26 19:49:26,3.57.139.240,169.196.98.95,48055,21338,TCP,333,Control,DNS,IoC Detected,30.27,No Alert Triggered,Malware,Known Pattern A,Blocked,Low,Elakshi D’Alia,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/29.0.897.0 Safari/536.2",Segment A,"Kollam, Manipur",53.146.144.123,No Log Data,Alert Data,Server
2020-08-04 10:07:27,54.97.5.30,90.187.207.111,22374,10054,ICMP,760,Control,FTP,IoC Detected,59.45,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Mishti Mani,Opera/8.67.(X11; Linux i686; lt-LT) Presto/2.9.180 Version/11.00,Segment B,"Bulandshahr, Mizoram",136.138.116.61,No Log Data,Alert Data,Server
2020-10-07 16:24:28,194.181.84.167,111.77.219.77,56437,62020,ICMP,1193,Data,DNS,IoC Detected,55.97,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Vivaan Chaudhari,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1),Segment A,"Buxar, Chhattisgarh",?,Log Data,No Alert Data,Firewall
2020-10-29 18:15:23,140.16.88.51,206.157.115.44,26954,48945,TCP,366,Control,FTP,No IoC Detected,1.81,Alert Triggered,Malware,Known Pattern A,Logged,High,Madhup Subramaniam,Mozilla/5.0 (Windows NT 5.1; mhr-RU; rv:1.9.1.20) Gecko/3016-05-08 17:30:40 Firefox/10.0,Segment A,"Tirunelveli, Punjab",163.28.223.34,Log Data,No Alert Data,Server
2021-12-15 06:47:21,137.40.200.115,74.203.250.34,2930,46822,TCP,757,Data,FTP,No IoC Detected,82.83,No Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Myra Malhotra,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),Segment B,"Kishanganj, Himachal Pradesh",20.124.236.198,Log Data,No Alert Data,Server
2022-09-07 10:15:34,60.203.90.237,70.146.206.31,18460,13612,UDP,650,Control,FTP,No IoC Detected,97.97,No Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Indranil Saraf,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.13.3 (KHTML, like Gecko) Version/4.0.1 Safari/531.13.3",Segment B,"Chinsurah, Karnataka",8.118.222.195,Log Data,Alert Data,Server
2022-07-05 03:10:09,13.194.105.65,153.118.66.20,40539,54212,TCP,147,Data,DNS,No IoC Detected,28.28,No Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Tushar Shan,Opera/8.97.(Windows NT 5.0; bg-BG) Presto/2.9.167 Version/12.00,Segment A,"Warangal, Uttarakhand",?,Log Data,Alert Data,Server
2021-12-09 22:30:37,96.195.203.134,166.56.96.134,15707,40957,ICMP,1485,Data,HTTP,IoC Detected,73.11,No Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Dhanush Dyal,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),Segment A,"Gwalior, Himachal Pradesh",?,No Log Data,No Alert Data,Server
2020-11-30 04:48:15,156.30.49.12,155.134.202.174,2273,19657,TCP,145,Data,HTTP,No IoC Detected,50.98,No Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Anay Dar,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),Segment A,"Bahraich, Punjab",?,Log Data,No Alert Data,Firewall
2022-02-17 23:24:22,188.157.19.225,122.182.105.4,29118,20629,ICMP,1251,Control,HTTP,IoC Detected,53.33,No Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Charvi Yogi,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1),Segment C,"Bathinda, Jharkhand",113.122.162.160,No Log Data,No Alert Data,Server
2021-07-31 06:11:30,22.26.36.196,151.63.21.192,14155,53006,TCP,1357,Control,DNS,IoC Detected,0.55,No Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Eva Sheth,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1),Segment B,"Bhalswa Jahangir Pur, Tripura",183.145.174.37,Log Data,No Alert Data,Firewall
2020-05-18 05:52:55,45.241.152.195,123.208.35.235,14313,13913,TCP,1405,Data,DNS,IoC Detected,75.94,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Dharmajan Mallick,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.0),Segment C,"Jalgaon, Telangana",28.22.22.149,No Log Data,Alert Data,Firewall
2022-03-10 11:36:29,99.237.220.57,16.210.108.96,15971,57638,TCP,1208,Control,HTTP,No IoC Detected,78.34,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Onkar Chahal,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nb-NO) AppleWebKit/531.36.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.36.3",Segment B,"Korba, Gujarat",?,Log Data,Alert Data,Server
2021-06-20 18:40:53,106.128.53.210,102.215.21.1,14905,39608,ICMP,342,Control,DNS,No IoC Detected,7.07,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Yuvraj  Madan,Opera/9.93.(Windows NT 5.2; raj-IN) Presto/2.9.185 Version/12.00,Segment B,"Jodhpur, Telangana",205.158.6.56,Log Data,Alert Data,Server
2021-04-25 14:15:10,35.229.153.148,109.78.192.74,2859,16634,TCP,550,Data,HTTP,IoC Detected,41.62,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Saksham Bora,Opera/9.22.(X11; Linux x86_64; ku-TR) Presto/2.9.169 Version/12.00,Segment B,"Bhalswa Jahangir Pur, West Bengal",?,No Log Data,No Alert Data,Firewall
2021-10-24 00:50:09,208.218.82.210,92.50.143.159,51009,51289,TCP,1330,Data,HTTP,No IoC Detected,48.93,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Ahana  Rege,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.5.6 (KHTML, like Gecko) Version/4.0.4 Safari/533.5.6",Segment A,"Avadi, Karnataka",?,No Log Data,Alert Data,Firewall
2021-08-07 07:55:37,61.221.74.116,3.163.97.187,30639,63775,TCP,576,Control,FTP,No IoC Detected,74.48,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Nakul Shetty,Opera/9.18.(Windows NT 5.0; bn-IN) Presto/2.9.178 Version/11.00,Segment A,"Farrukhabad, Assam",88.37.137.94,Log Data,No Alert Data,Firewall
2020-07-09 02:53:32,33.137.201.59,3.236.66.15,45105,12383,ICMP,101,Data,FTP,IoC Detected,95.99,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Ehsaan Date,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/16.0.890.0 Safari/535.0",Segment A,"Kulti, Bihar",62.190.63.198,No Log Data,Alert Data,Server
2023-06-04 11:56:15,195.151.169.118,117.104.251.2,61403,30364,TCP,374,Control,HTTP,No IoC Detected,25.91,No Alert Triggered,Malware,Known Pattern A,Logged,Low,Mannat Chaudhary,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1),Segment A,"Hazaribagh, Odisha",?,No Log Data,Alert Data,Firewall
2021-09-01 05:49:41,64.35.236.238,30.127.17.61,47063,47191,TCP,1318,Data,HTTP,IoC Detected,36.8,No Alert Triggered,Intrusion,Known Pattern B,Logged,High,Navya Banerjee,Opera/9.84.(Windows NT 6.1; mai-IN) Presto/2.9.188 Version/11.00,Segment A,"Rajahmundry, Haryana",215.92.18.204,No Log Data,No Alert Data,Server
2022-12-25 02:13:51,43.143.16.86,57.16.71.161,51197,25367,TCP,899,Control,HTTP,No IoC Detected,62.22,No Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Sana Kohli,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/40.0.821.0 Mobile/06M998 Safari/535.1",Segment B,"Indore, Arunachal Pradesh",?,Log Data,No Alert Data,Server
2020-07-05 16:42:00,212.114.50.252,82.171.111.5,50211,55755,ICMP,534,Control,DNS,IoC Detected,70.12,No Alert Triggered,Malware,Known Pattern A,Blocked,Low,Manjari Chakrabarti,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),Segment B,"Jalandhar, Bihar",?,No Log Data,Alert Data,Firewall
2020-06-24 22:24:18,174.96.225.98,96.173.68.253,62404,21013,UDP,1010,Control,HTTP,IoC Detected,25.49,No Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Azad Swamy,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/37.0.898.0 Safari/533.0",Segment A,"Rourkela, Manipur",78.183.132.24,No Log Data,Alert Data,Server
2021-09-07 16:46:34,220.252.87.52,31.166.229.230,15009,24103,ICMP,110,Data,HTTP,No IoC Detected,39.66,No Alert Triggered,Malware,Known Pattern B,Logged,Low,Lagan Yohannan,Mozilla/5.0 (Windows 95; ru-RU; rv:1.9.2.20) Gecko/7693-11-18 18:35:47 Firefox/6.0,Segment C,"Bijapur, Andhra Pradesh",141.36.134.199,Log Data,Alert Data,Firewall
2022-08-23 12:32:26,125.35.222.197,35.131.226.167,13624,46266,TCP,614,Control,HTTP,No IoC Detected,15.91,No Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Miraan Rastogi,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/34.0.857.0 Safari/534.2",Segment A,"Shimoga, Punjab",?,No Log Data,Alert Data,Firewall
2021-04-23 21:42:16,192.157.253.127,65.152.130.241,2746,17955,TCP,660,Data,DNS,No IoC Detected,5.48,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Farhan Kar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; quz-PE) AppleWebKit/534.16.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.16.2",Segment A,"Karawal Nagar, Maharashtra",?,No Log Data,Alert Data,Server
2022-04-21 07:59:06,165.25.19.208,104.128.64.77,2587,40752,TCP,1499,Data,FTP,No IoC Detected,61.05,No Alert Triggered,Malware,Known Pattern B,Logged,Medium,Aarush Bera,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:6.0; bo-IN) AppleWebKit/531.45.3 (KHTML, like Gecko) Version/5.0.3 Safari/531.45.3",Segment A,"Avadi, Tripura",82.217.174.73,Log Data,No Alert Data,Firewall
2023-03-07 13:36:25,27.19.225.131,183.242.63.19,33882,26146,ICMP,176,Data,DNS,No IoC Detected,73.13,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Faiyaz Bhatnagar,Mozilla/5.0 (Android 3.0; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,Segment B,"Raiganj, Goa",?,Log Data,Alert Data,Firewall
2021-03-01 05:03:07,93.89.114.250,219.24.75.45,1160,8296,ICMP,577,Data,DNS,IoC Detected,91.89,No Alert Triggered,Malware,Known Pattern B,Ignored,High,Tushar Kaur,Mozilla/5.0 (Android 4.4; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,Segment A,"Kozhikode, Karnataka",145.140.140.21,Log Data,No Alert Data,Firewall
2023-01-03 14:38:59,109.99.31.171,113.181.204.217,34763,47954,UDP,933,Data,FTP,IoC Detected,20.79,Alert Triggered,DDoS,Known Pattern B,Logged,High,Ivana Lal,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_9 rv:4.0; eo-US) AppleWebKit/534.26.3 (KHTML, like Gecko) Version/5.1 Safari/534.26.3",Segment B,"Junagadh, Telangana",145.162.21.225,Log Data,No Alert Data,Server
2021-12-28 03:28:00,114.104.216.37,75.56.206.100,63914,39395,ICMP,1043,Control,DNS,No IoC Detected,85.13,Alert Triggered,Malware,Known Pattern B,Ignored,High,Akarsh Comar,Mozilla/5.0 (Android 2.3.4; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,Segment A,"Satara, Arunachal Pradesh",60.158.108.181,Log Data,Alert Data,Firewall
2021-10-22 14:29:03,12.18.248.17,163.170.34.98,21319,19915,UDP,992,Control,DNS,IoC Detected,48.28,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Shalv Keer,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4 rv:3.0; ja-JP) AppleWebKit/531.8.1 (KHTML, like Gecko) Version/5.0.2 Safari/531.8.1",Segment C,"Latur, Arunachal Pradesh",?,No Log Data,No Alert Data,Server
2022-09-21 04:59:19,132.15.105.173,26.31.52.72,1702,58602,ICMP,1221,Data,DNS,IoC Detected,32.28,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Lagan Varma,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_8 rv:4.0; yue-HK) AppleWebKit/533.3.2 (KHTML, like Gecko) Version/4.0.5 Safari/533.3.2",Segment A,"Panipat, Telangana",?,No Log Data,No Alert Data,Server
2022-05-20 16:02:21,68.220.0.249,176.52.132.119,40784,14902,TCP,1355,Control,FTP,IoC Detected,96.8,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Ritvik Kaul,Mozilla/5.0 (Windows NT 6.1; li-NL; rv:1.9.2.20) Gecko/5146-12-24 09:22:10 Firefox/3.8,Segment B,"Tinsukia, Tripura",?,No Log Data,No Alert Data,Firewall
2021-04-30 13:45:55,94.253.246.75,131.159.169.161,54747,43187,ICMP,1408,Control,DNS,No IoC Detected,75.07,No Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Siya Sur,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/52.0.886.0 Mobile/10U528 Safari/534.1",Segment B,"Bahraich, Tamil Nadu",?,No Log Data,No Alert Data,Firewall
2022-01-03 18:13:45,15.131.200.135,91.6.207.201,6603,10469,TCP,183,Control,DNS,IoC Detected,61.14,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Kartik Deo,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),Segment B,"Mango, Manipur",?,Log Data,No Alert Data,Firewall
2022-09-12 13:37:50,58.247.209.160,89.170.119.188,16542,63019,UDP,722,Data,FTP,IoC Detected,6.81,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Nehmat Bhakta,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8; rv:1.9.5.20) Gecko/3181-06-21 22:53:22 Firefox/5.0,Segment C,"Saharanpur, Meghalaya",?,Log Data,No Alert Data,Firewall
2022-03-31 01:50:23,208.116.125.232,73.75.131.197,46324,35539,ICMP,1325,Data,DNS,No IoC Detected,98.14,No Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Shlok Dutt,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/16.6v7003.0 Mobile/49A838 Safari/531.2",Segment A,"Tirunelveli, Arunachal Pradesh",135.109.206.153,Log Data,Alert Data,Firewall
2021-10-09 03:59:00,134.212.148.75,47.66.26.94,26828,56352,ICMP,1185,Data,FTP,IoC Detected,4.18,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Bhavin Dave,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1),Segment B,"Aligarh, Arunachal Pradesh",213.62.158.96,Log Data,No Alert Data,Firewall
2022-07-22 22:30:56,20.251.98.111,202.189.2.57,17152,32567,TCP,333,Control,DNS,No IoC Detected,30.77,No Alert Triggered,Malware,Known Pattern A,Blocked,Low,Vanya Bhatnagar,Mozilla/5.0 (Android 4.4.3; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,Segment A,"Gaya, Himachal Pradesh",?,No Log Data,No Alert Data,Server
2021-10-10 23:36:18,86.221.133.235,38.178.109.75,9608,46193,UDP,1037,Control,HTTP,No IoC Detected,78.82,No Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Aarna Shukla,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_7) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/55.0.840.0 Safari/536.2",Segment B,"Berhampore, Andhra Pradesh",164.250.61.121,No Log Data,Alert Data,Server
2020-01-17 13:02:16,122.247.87.250,99.71.10.217,61511,51045,ICMP,162,Control,FTP,No IoC Detected,42.38,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Mamooty Jha,Opera/9.74.(Windows NT 6.1; sid-ET) Presto/2.9.174 Version/12.00,Segment C,"Eluru, Meghalaya",?,No Log Data,No Alert Data,Firewall
2020-07-03 09:21:19,159.4.175.199,156.42.66.92,42455,5451,UDP,526,Control,HTTP,No IoC Detected,65.58,No Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Ritvik Agrawal,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.0),Segment A,"Pallavaram, West Bengal",182.213.162.132,No Log Data,Alert Data,Firewall
2023-08-08 14:18:12,121.84.54.71,40.69.6.25,60221,24459,UDP,935,Data,DNS,No IoC Detected,66.59,No Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Indrajit Bedi,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/48.0.834.0 Mobile/28O164 Safari/535.2",Segment A,"Karawal Nagar, Telangana",165.109.5.132,Log Data,Alert Data,Server
2020-11-17 03:29:56,120.193.132.77,112.19.220.61,15824,27204,ICMP,1305,Control,HTTP,IoC Detected,0.19,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Manjari Sinha,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.23.3 (KHTML, like Gecko) Version/5.0.4 Safari/535.23.3",Segment A,"Haridwar, Telangana",?,No Log Data,Alert Data,Server
2020-10-04 22:00:25,148.204.219.242,24.131.207.21,40844,12419,ICMP,1492,Data,HTTP,No IoC Detected,47.63,No Alert Triggered,Malware,Known Pattern A,Ignored,High,Samaira Rajagopal,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/60.0.857.0 Mobile/10T630 Safari/533.1",Segment C,"Bhalswa Jahangir Pur, Gujarat",39.234.91.17,No Log Data,Alert Data,Firewall
2020-03-16 13:42:45,54.35.194.19,218.34.254.226,54830,8819,ICMP,168,Control,DNS,No IoC Detected,19.37,Alert Triggered,DDoS,Known Pattern A,Logged,High,Azad Gara,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/60.0.887.0 Mobile/15O883 Safari/536.2",Segment C,"Parbhani, Chhattisgarh",?,Log Data,Alert Data,Firewall
